Language	Size	Methode	Language_Detect
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	FRA
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	FRA
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	ENG
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	ENG
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	n
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	50	Char_1	ENG
ENG	50	Word_1	FRA
ENG	50	Char_2	ENG
ENG	50	Word_2	ENG
ENG	50	Char_3	ENG
ENG	50	Word_3	ENG
ENG	50	Char_4	ENG
ENG	50	Word_4	n
ENG	50	Char_5	FRA
ENG	50	Word_5	n
ENG	50	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	n
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	ENG
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	ENG
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	ENG
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	ENG
ENG	500	Char_3	ENG
ENG	500	Word_3	n
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	ENG
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	n
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	ENG
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	ENG
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	ENG
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	n
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	n
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
ENG	500	Char_2	ENG
ENG	500	Word_2	FRA
ENG	500	Char_3	ENG
ENG	500	Word_3	ENG
ENG	500	Char_4	ENG
ENG	500	Word_4	n
ENG	500	Char_5	FRA
ENG	500	Word_5	n
ENG	500	StopWords	english
ENG	500	Char_1	ENG
ENG	500	Word_1	ENG
