Language	Size	Methode	Language_Detect
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	non detect
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	FRA
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	FRA
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	ENG
FRA	100	Char_2	FRA
FRA	100	Word_2	ENG
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	FRA
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
FRA	100	Word_5	non detect
FRA	100	Char_1	FRA
FRA	100	Word_1	FRA
FRA	100	Char_2	FRA
FRA	100	Word_2	FRA
FRA	100	Char_3	ENG
FRA	100	Word_3	non detect
FRA	100	Char_4	ENG
FRA	100	Word_4	non detect
FRA	100	Char_5	ENG
