{'conflicts': 63, 'french': 694, 'non detect': 2, 'english': 349}
Nombre de mails total : 1045
	- en conflicts : 63
	- en french : 694
	- en non detect : 2
	- en english : 349
Nombre de paragraphes total : 9220 (moyenne : 8.822966507177034)
	- en french : 4028
	- en non detect : 608
	- en english : 4584
Nombre de phrases total : 9419 (moyenne : 9.013397129186602)
	- en french : 4246
	- en non detect : 164
	- en english : 5009
bioinfo_2014-12_53	french
bioinfo_2014-06_61	french
bioinfo_2014-11_90	french
bioinfo_2014-01_60	french
bioinfo_2014-06_100	english
bioinfo_2014-12_65	english (conflict)
bioinfo_2014-04_52	english
bioinfo_2014-07_20	french
bioinfo_2014-07_11	french
bioinfo_2014-08_15	english
bioinfo_2014-05_56	french
bioinfo_2014-10_17	french
bioinfo_2014-08_13	english
bioinfo_2014-05_72	french
bioinfo_2014-09_16	french
bioinfo_2014-01_5	french (conflict)
bioinfo_2014-03_41	french
bioinfo_2014-09_79	french
bioinfo_2014-07_36	english
bioinfo_2014-03_51	french
bioinfo_2014-04_61	french
bioinfo_2014-12_43	french
bioinfo_2014-10_56	english
bioinfo_2014-09_15	french
bioinfo_2014-11_30	english (conflict)
bioinfo_2014-10_101	french
bioinfo_2014-11_79	english
bioinfo_2014-05_32	english
bioinfo_2014-03_49	english
bioinfo_2014-03_44	french
bioinfo_2014-06_23	english
bioinfo_2014-06_64	french
bioinfo_2014-06_41	french
bioinfo_2014-11_10	french
bioinfo_2014-09_67	french
bioinfo_2014-04_79	french
bioinfo_2014-03_8	french
bioinfo_2014-11_55	french
bioinfo_2014-10_44	french
bioinfo_2014-06_17	english
bioinfo_2014-04_38	english
bioinfo_2014-09_76	french
bioinfo_2014-04_77	french
bioinfo_2014-06_56	english
bioinfo_2014-12_25	french
bioinfo_2014-02_93	french
bioinfo_2014-10_53	english
bioinfo_2014-01_75	english
bioinfo_2014-12_17	french
bioinfo_2014-05_69	english
bioinfo_2014-07_24	french
bioinfo_2014-09_65	french
bioinfo_2014-01_70	french
bioinfo_2014-09_3	french
bioinfo_2014-05_11	english
bioinfo_2014-10_55	french
bioinfo_2014-06_3	english
bioinfo_2014-10_71	english (conflict)
bioinfo_2014-09_64	french
bioinfo_2014-12_31	french
bioinfo_2014-01_20	french
bioinfo_2014-07_66	french
bioinfo_2014-10_52	french (conflict)
bioinfo_2014-06_91	french (conflict)
bioinfo_2014-01_44	french
bioinfo_2014-04_27	french
bioinfo_2014-05_42	english
bioinfo_2014-12_22	french
bioinfo_2014-02_38	french
bioinfo_2014-09_42	english (conflict)
bioinfo_2014-07_3	english
bioinfo_2014-12_4	french
bioinfo_2014-07_51	french
bioinfo_2014-10_65	french
bioinfo_2014-10_68	french
bioinfo_2014-03_12	english
bioinfo_2014-09_45	french
bioinfo_2014-11_65	french
bioinfo_2014-05_36	english (conflict)
bioinfo_2014-01_34	french
bioinfo_2014-04_75	english
bioinfo_2014-03_33	french
bioinfo_2014-01_59	french
bioinfo_2014-01_29	french
bioinfo_2014-01_43	english
bioinfo_2014-01_79	french
bioinfo_2014-02_78	french
bioinfo_2014-12_12	english
bioinfo_2014-08_14	french
bioinfo_2014-06_87	english (conflict)
bioinfo_2014-11_45	french
bioinfo_2014-02_88	french
bioinfo_2014-10_60	english (conflict)
bioinfo_2014-10_99	french
bioinfo_2014-07_33	english
bioinfo_2014-10_84	french
bioinfo_2014-09_18	french
bioinfo_2014-04_34	french
bioinfo_2014-02_9	french
bioinfo_2014-06_8	french
bioinfo_2014-01_82	english
bioinfo_2014-04_86	english
bioinfo_2014-09_72	french
bioinfo_2014-04_20	english
bioinfo_2014-08_24	french
bioinfo_2014-01_23	english
bioinfo_2014-02_47	french
bioinfo_2014-08_22	french
bioinfo_2014-04_63	english (conflict)
bioinfo_2014-11_59	french
bioinfo_2014-08_12	english
bioinfo_2014-11_31	french
bioinfo_2014-01_72	french
bioinfo_2014-11_43	french
bioinfo_2014-02_24	english
bioinfo_2014-05_71	english
bioinfo_2014-04_105	french
bioinfo_2014-11_63	french
bioinfo_2014-04_48	english
bioinfo_2014-02_32	french
bioinfo_2014-07_84	english
bioinfo_2014-04_82	english
bioinfo_2014-05_44	english
bioinfo_2014-04_91	french
bioinfo_2014-09_71	french
bioinfo_2014-02_43	english
bioinfo_2014-08_29	french
bioinfo_2014-07_89	french
bioinfo_2014-06_27	french
bioinfo_2014-11_56	english
bioinfo_2014-02_13	french
bioinfo_2014-03_40	french
bioinfo_2014-12_10	english
bioinfo_2014-09_33	french
bioinfo_2014-01_51	french
bioinfo_2014-12_36	french
bioinfo_2014-09_41	french
bioinfo_2014-10_3	french
bioinfo_2014-10_73	english
bioinfo_2014-11_38	english
bioinfo_2014-01_87	french
bioinfo_2014-09_81	english
bioinfo_2014-11_74	english
bioinfo_2014-02_74	french
bioinfo_2014-04_100	english
bioinfo_2014-12_49	english
bioinfo_2014-12_26	english
bioinfo_2014-10_105	french
bioinfo_2014-02_53	french
bioinfo_2014-01_22	french
bioinfo_2014-11_91	english
bioinfo_2014-12_15	french
bioinfo_2014-09_20	french
bioinfo_2014-12_2	french
bioinfo_2014-10_46	french
bioinfo_2014-11_4	french
bioinfo_2014-04_111	french
bioinfo_2014-10_29	english
bioinfo_2014-04_36	english
bioinfo_2014-11_49	french
bioinfo_2014-07_65	french
bioinfo_2014-04_89	english
bioinfo_2014-10_78	french
bioinfo_2014-09_43	english
bioinfo_2014-07_19	french
bioinfo_2014-03_56	french
bioinfo_2014-01_73	french
bioinfo_2014-06_51	english
bioinfo_2014-11_69	english
bioinfo_2014-10_25	english
bioinfo_2014-10_42	french
bioinfo_2014-02_35	french
bioinfo_2014-12_61	french
bioinfo_2014-04_59	french
bioinfo_2014-11_20	english
bioinfo_2014-06_13	english
bioinfo_2014-01_100	english
bioinfo_2014-11_15	french
bioinfo_2014-04_8	french
bioinfo_2014-06_21	english
bioinfo_2014-05_27	english
bioinfo_2014-08_16	french
bioinfo_2014-04_42	english
bioinfo_2014-11_75	french
